Incident ID,Start_Date_Time,Crime Name1,Police District Name,hour,weekday
201555339,2025-12-08 23:17:00,Crime Against Society,MONTGOMERY VILLAGE,23,Monday
201555211,2025-12-08 23:01:00,Crime Against Property,BETHESDA,23,Monday
201555290,2025-12-08 22:38:00,Crime Against Society,SILVER SPRING,22,Monday
201555216,2025-12-08 22:01:00,Crime Against Society,SILVER SPRING,22,Monday
201555708,2025-12-08 22:00:00,Crime Against Property,WHEATON,22,Monday
201555317,2025-12-08 22:00:00,Crime Against Property,WHEATON,22,Monday
201555298,2025-12-08 22:00:00,Crime Against Property,WHEATON,22,Monday
201556055,2025-12-08 22:00:00,Crime Against Property,ROCKVILLE,22,Monday
201555203,2025-12-08 21:44:00,Crime Against Property,SILVER SPRING,21,Monday
201555217,2025-12-08 21:22:00,Crime Against Society,BETHESDA,21,Monday
201555215,2025-12-08 21:14:00,Crime Against Society,BETHESDA,21,Monday
201555204,2025-12-08 20:40:00,Crime Against Society,BETHESDA,20,Monday
201555642,2025-12-08 20:36:00,Crime Against Property,,20,Monday
201555243,2025-12-08 20:30:00,Crime Against Property,GERMANTOWN,20,Monday
201555212,2025-12-08 19:52:00,Crime Against Society,SILVER SPRING,19,Monday
201555344,2025-12-08 19:47:00,Crime Against Society,MONTGOMERY VILLAGE,19,Monday
201555291,2025-12-08 19:41:00,Crime Against Society,BETHESDA,19,Monday
201555184,2025-12-08 19:37:00,Crime Against Society,SILVER SPRING,19,Monday
201555740,2025-12-08 19:28:00,Crime Against Society,WHEATON,19,Monday
201555198,2025-12-08 19:14:00,Crime Against Person,BETHESDA,19,Monday
201556441,2025-12-08 19:00:00,Crime Against Property,SILVER SPRING,19,Monday
201555547,2025-12-08 19:00:00,Crime Against Property,SILVER SPRING,19,Monday
201555274,2025-12-08 18:30:00,Crime Against Property,GERMANTOWN,18,Monday
201555192,2025-12-08 18:22:00,Crime Against Society,MONTGOMERY VILLAGE,18,Monday
201555197,2025-12-08 18:15:00,Crime Against Society,ROCKVILLE,18,Monday
201555422,2025-12-08 18:00:00,Crime Against Society,TAKOMA PARK,18,Monday
201555599,2025-12-08 18:00:00,Crime Against Property,WHEATON,18,Monday
201555295,2025-12-08 18:00:00,Crime Against Property,WHEATON,18,Monday
201555200,2025-12-08 17:43:00,Crime Against Society,GERMANTOWN,17,Monday
201555207,2025-12-08 17:40:00,Crime Against Society,BETHESDA,17,Monday
201555174,2025-12-08 17:38:00,Crime Against Society,WHEATON,17,Monday
201555191,2025-12-08 17:31:00,Crime Against Property,GERMANTOWN,17,Monday
201555175,2025-12-08 17:18:00,Crime Against Property,MONTGOMERY VILLAGE,17,Monday
201555177,2025-12-08 17:10:00,Crime Against Property,WHEATON,17,Monday
201555187,2025-12-08 17:08:00,Crime Against Society,MONTGOMERY VILLAGE,17,Monday
201555172,2025-12-08 17:08:00,Crime Against Not a Crime,BETHESDA,17,Monday
201555327,2025-12-08 17:06:00,Crime Against Property,WHEATON,17,Monday
201555208,2025-12-08 17:02:00,Crime Against Property,SILVER SPRING,17,Monday
201555179,2025-12-08 16:43:00,Crime Against Society,SILVER SPRING,16,Monday
201556108,2025-12-08 16:35:00,Crime Against Property,GERMANTOWN,16,Monday
201555254,2025-12-08 16:30:00,Crime Against Property,TAKOMA PARK,16,Monday
201555600,2025-12-08 15:55:00,Crime Against Society,MONTGOMERY VILLAGE,15,Monday
201555210,2025-12-08 15:40:00,Crime Against Person,ROCKVILLE,15,Monday
201555163,2025-12-08 15:40:00,Crime Against Property,ROCKVILLE,15,Monday
201555196,2025-12-08 15:30:00,Crime Against Property,ROCKVILLE,15,Monday
201555190,2025-12-08 15:29:00,Crime Against Not a Crime,MONTGOMERY VILLAGE,15,Monday
201555214,2025-12-08 15:27:00,Crime Against Property,BETHESDA,15,Monday
201555183,2025-12-08 15:21:00,Crime Against Society,SILVER SPRING,15,Monday
201555171,2025-12-08 15:07:00,Crime Against Society,TAKOMA PARK,15,Monday
201555186,2025-12-08 15:06:00,Crime Against Society,MONTGOMERY VILLAGE,15,Monday
201555186,2025-12-08 15:06:00,Crime Against Society,MONTGOMERY VILLAGE,15,Monday
201555538,2025-12-08 15:00:00,Crime Against Society,SILVER SPRING,15,Monday
201555316,2025-12-08 15:00:00,Crime Against Property,SILVER SPRING,15,Monday
201555230,2025-12-08 14:46:00,Crime Against Society,TAKOMA PARK,14,Monday
201555199,2025-12-08 14:37:00,Crime Against Society,SILVER SPRING,14,Monday
201555170,2025-12-08 14:33:00,Crime Against Not a Crime,WHEATON,14,Monday
201555478,2025-12-08 14:29:00,Crime Against Property,MONTGOMERY VILLAGE,14,Monday
201555830,2025-12-08 14:00:00,Crime Against Property,MONTGOMERY VILLAGE,14,Monday
201555146,2025-12-08 13:32:00,Crime Against Property,ROCKVILLE,13,Monday
201555147,2025-12-08 13:30:00,Crime Against Society,BETHESDA,13,Monday
201555142,2025-12-08 13:26:00,Crime Against Society,ROCKVILLE,13,Monday
201555162,2025-12-08 13:20:00,Crime Against Person,MONTGOMERY VILLAGE,13,Monday
201555705,2025-12-08 13:18:00,Crime Against Society,MONTGOMERY VILLAGE,13,Monday
201555157,2025-12-08 13:14:00,Crime Against Person,SILVER SPRING,13,Monday
201555256,2025-12-08 13:05:00,Crime Against Person,GERMANTOWN,13,Monday
201555714,2025-12-08 13:00:00,Crime Against Person,ROCKVILLE,13,Monday
201555264,2025-12-08 12:46:00,Crime Against Person,BETHESDA,12,Monday
201555133,2025-12-08 12:45:00,Crime Against Society,,12,Monday
201555136,2025-12-08 12:38:00,Crime Against Property,SILVER SPRING,12,Monday
201555137,2025-12-08 12:26:00,Crime Against Society,WHEATON,12,Monday
201555137,2025-12-08 12:26:00,Crime Against Property,WHEATON,12,Monday
201555137,2025-12-08 12:26:00,Crime Against Person,WHEATON,12,Monday
201555153,2025-12-08 12:21:00,Crime Against Society,ROCKVILLE,12,Monday
201555138,2025-12-08 12:18:00,Crime Against Society,MONTGOMERY VILLAGE,12,Monday
201555228,2025-12-08 12:15:00,Crime Against Society,GERMANTOWN,12,Monday
201555152,2025-12-08 12:08:00,Crime Against Person,WHEATON,12,Monday
201556877,2025-12-08 12:00:00,Crime Against Property,WHEATON,12,Monday
201556086,2025-12-08 12:00:00,Crime Against Property,WHEATON,12,Monday
201555189,2025-12-08 12:00:00,Crime Against Property,ROCKVILLE,12,Monday
201555173,2025-12-08 11:49:00,Crime Against Property,TAKOMA PARK,11,Monday
201555946,2025-12-08 11:11:00,Crime Against Society,BETHESDA,11,Monday
201555226,2025-12-08 11:11:00,Crime Against Society,BETHESDA,11,Monday
201555232,2025-12-08 10:35:00,Crime Against Society,WHEATON,10,Monday
201555131,2025-12-08 10:33:00,Crime Against Society,MONTGOMERY VILLAGE,10,Monday
201555145,2025-12-08 10:32:00,Crime Against Property,GERMANTOWN,10,Monday
201555145,2025-12-08 10:32:00,Crime Against Property,GERMANTOWN,10,Monday
201556674,2025-12-08 10:30:00,Crime Against Property,SILVER SPRING,10,Monday
201555127,2025-12-08 10:08:00,Crime Against Society,WHEATON,10,Monday
201555151,2025-12-08 10:00:00,Crime Against Property,WHEATON,10,Monday
201555126,2025-12-08 09:53:00,Crime Against Person,SILVER SPRING,9,Monday
201555117,2025-12-08 09:48:00,Crime Against Society,ROCKVILLE,9,Monday
201555161,2025-12-08 09:00:00,Crime Against Person,ROCKVILLE,9,Monday
201555165,2025-12-08 09:00:00,Crime Against Society,SILVER SPRING,9,Monday
201555118,2025-12-08 08:50:00,Crime Against Society,SILVER SPRING,8,Monday
201555111,2025-12-08 08:08:00,Crime Against Property,BETHESDA,8,Monday
201555110,2025-12-08 07:08:00,Crime Against Society,GERMANTOWN,7,Monday
201555119,2025-12-08 07:08:00,Crime Against Society,BETHESDA,7,Monday
201555322,2025-12-08 07:00:00,Crime Against Society,SILVER SPRING,7,Monday
201555121,2025-12-08 06:28:00,Crime Against Property,MONTGOMERY VILLAGE,6,Monday
201555113,2025-12-08 05:51:00,Crime Against Person,MONTGOMERY VILLAGE,5,Monday
201555106,2025-12-08 05:05:00,Crime Against Society,WHEATON,5,Monday
201555669,2025-12-08 04:59:00,Crime Against Property,SILVER SPRING,4,Monday
201555103,2025-12-08 03:20:00,Crime Against Property,ROCKVILLE,3,Monday
201555103,2025-12-08 03:20:00,Crime Against Property,ROCKVILLE,3,Monday
201555104,2025-12-08 03:16:00,Crime Against Person,GERMANTOWN,3,Monday
201555099,2025-12-08 02:33:00,Crime Against Person,GERMANTOWN,2,Monday
201555097,2025-12-08 02:22:00,Crime Against Person,GERMANTOWN,2,Monday
201555123,2025-12-08 01:57:00,Crime Against Property,SILVER SPRING,1,Monday
201555102,2025-12-08 01:04:00,Crime Against Society,GERMANTOWN,1,Monday
201555202,2025-12-08 00:17:00,Crime Against Society,BETHESDA,0,Monday
201555202,2025-12-08 00:17:00,Crime Against Society,BETHESDA,0,Monday
201556282,2025-12-08 00:00:00,Crime Against Property,TAKOMA PARK,0,Monday
201555096,2025-12-08 00:00:00,Crime Against Person,BETHESDA,0,Monday
201555100,2025-12-07 23:51:00,Crime Against Society,MONTGOMERY VILLAGE,23,Sunday
201555098,2025-12-07 23:49:00,Crime Against Society,GERMANTOWN,23,Sunday
201556851,2025-12-07 23:40:00,Crime Against Society,SILVER SPRING,23,Sunday
201555286,2025-12-07 23:30:00,Crime Against Property,SILVER SPRING,23,Sunday
201555164,2025-12-07 23:00:00,Crime Against Property,TAKOMA PARK,23,Sunday
201555092,2025-12-07 22:14:00,Crime Against Property,GERMANTOWN,22,Sunday
201555128,2025-12-07 21:30:00,Crime Against Property,ROCKVILLE,21,Sunday
201555128,2025-12-07 21:30:00,Crime Against Property,ROCKVILLE,21,Sunday
201555128,2025-12-07 21:30:00,Crime Against Property,ROCKVILLE,21,Sunday
201555081,2025-12-07 21:11:00,Crime Against Person,WHEATON,21,Sunday
201555139,2025-12-07 21:00:00,Crime Against Property,SILVER SPRING,21,Sunday
201555263,2025-12-07 20:48:00,Crime Against Society,SILVER SPRING,20,Sunday
201555084,2025-12-07 20:40:00,Crime Against Property,SILVER SPRING,20,Sunday
201555082,2025-12-07 20:33:00,Crime Against Property,ROCKVILLE,20,Sunday
201555129,2025-12-07 20:30:00,Crime Against Society,BETHESDA,20,Sunday
201555085,2025-12-07 20:18:00,Crime Against Society,SILVER SPRING,20,Sunday
201555124,2025-12-07 20:00:00,Crime Against Property,WHEATON,20,Sunday
201555195,2025-12-07 19:55:00,Crime Against Person,BETHESDA,19,Sunday
201555087,2025-12-07 19:51:00,Crime Against Person,WHEATON,19,Sunday
201555076,2025-12-07 19:31:00,Crime Against Property,BETHESDA,19,Sunday
201555116,2025-12-07 19:30:00,Crime Against Society,GERMANTOWN,19,Sunday
201555960,2025-12-07 19:21:00,Crime Against Property,GERMANTOWN,19,Sunday
201555494,2025-12-07 19:00:00,Crime Against Property,WHEATON,19,Sunday
201555088,2025-12-07 18:59:00,Crime Against Society,SILVER SPRING,18,Sunday
201555095,2025-12-07 18:38:00,Crime Against Society,ROCKVILLE,18,Sunday
201555080,2025-12-07 18:38:00,Crime Against Society,WHEATON,18,Sunday
201555078,2025-12-07 18:15:00,Crime Against Society,SILVER SPRING,18,Sunday
201556860,2025-12-07 18:00:00,Crime Against Property,MONTGOMERY VILLAGE,18,Sunday
201556437,2025-12-07 18:00:00,Crime Against Property,WHEATON,18,Sunday
201555248,2025-12-07 17:30:00,Crime Against Society,MONTGOMERY VILLAGE,17,Sunday
201555069,2025-12-07 17:29:00,Crime Against Society,WHEATON,17,Sunday
201555079,2025-12-07 17:20:00,Crime Against Not a Crime,BETHESDA,17,Sunday
201555591,2025-12-07 17:14:00,Crime Against Society,SILVER SPRING,17,Sunday
201555070,2025-12-07 16:57:00,Crime Against Property,GERMANTOWN,16,Sunday
201555440,2025-12-07 16:50:00,Crime Against Property,ROCKVILLE,16,Sunday
201555073,2025-12-07 16:50:00,Crime Against Society,WHEATON,16,Sunday
201555074,2025-12-07 16:39:00,Crime Against Person,WHEATON,16,Sunday
201555083,2025-12-07 16:36:00,Crime Against Property,MONTGOMERY VILLAGE,16,Sunday
201555059,2025-12-07 16:29:00,Crime Against Property,GERMANTOWN,16,Sunday
201555077,2025-12-07 15:30:00,Crime Against Property,ROCKVILLE,15,Sunday
201555067,2025-12-07 15:20:00,Crime Against Society,MONTGOMERY VILLAGE,15,Sunday
201555061,2025-12-07 15:15:00,Crime Against Person,GERMANTOWN,15,Sunday
201555054,2025-12-07 15:12:00,Crime Against Society,BETHESDA,15,Sunday
201555050,2025-12-07 15:07:00,Crime Against Property,ROCKVILLE,15,Sunday
201555072,2025-12-07 15:00:00,Crime Against Property,BETHESDA,15,Sunday
201555046,2025-12-07 14:49:00,Crime Against Society,SILVER SPRING,14,Sunday
201555047,2025-12-07 14:32:00,Crime Against Person,WHEATON,14,Sunday
201555044,2025-12-07 14:30:00,Crime Against Society,MONTGOMERY VILLAGE,14,Sunday
201555043,2025-12-07 14:25:00,Crime Against Society,SILVER SPRING,14,Sunday
201555039,2025-12-07 14:18:00,Crime Against Property,GERMANTOWN,14,Sunday
201560302,2025-12-07 14:00:00,Crime Against Society,ROCKVILLE,14,Sunday
201555455,2025-12-07 13:56:00,Crime Against Society,ROCKVILLE,13,Sunday
201555038,2025-12-07 13:50:00,Crime Against Society,SILVER SPRING,13,Sunday
201555114,2025-12-07 13:41:00,Crime Against Person,GERMANTOWN,13,Sunday
201555033,2025-12-07 13:06:00,Crime Against Property,ROCKVILLE,13,Sunday
201555048,2025-12-07 13:00:00,Crime Against Property,ROCKVILLE,13,Sunday
201555090,2025-12-07 13:00:00,Crime Against Person,BETHESDA,13,Sunday
201555036,2025-12-07 12:50:00,Crime Against Property,WHEATON,12,Sunday
201555565,2025-12-07 12:45:00,Crime Against Property,SILVER SPRING,12,Sunday
201555024,2025-12-07 12:33:00,Crime Against Society,ROCKVILLE,12,Sunday
201555058,2025-12-07 12:32:00,Crime Against Property,SILVER SPRING,12,Sunday
201555058,2025-12-07 12:32:00,Crime Against Person,SILVER SPRING,12,Sunday
201555034,2025-12-07 12:21:00,Crime Against Society,BETHESDA,12,Sunday
201555553,2025-12-07 12:18:00,Crime Against Property,SILVER SPRING,12,Sunday
201555729,2025-12-07 12:15:00,Crime Against Society,SILVER SPRING,12,Sunday
201555062,2025-12-07 12:05:00,Crime Against Society,SILVER SPRING,12,Sunday
201555689,2025-12-07 12:00:00,Crime Against Society,WHEATON,12,Sunday
201555130,2025-12-07 11:54:00,Crime Against Person,SILVER SPRING,11,Sunday
201555057,2025-12-07 11:50:00,Crime Against Not a Crime,BETHESDA,11,Sunday
201555020,2025-12-07 11:41:00,Crime Against Society,GERMANTOWN,11,Sunday
201555108,2025-12-07 11:26:00,Crime Against Society,SILVER SPRING,11,Sunday
201555032,2025-12-07 11:14:00,Crime Against Property,MONTGOMERY VILLAGE,11,Sunday
201555206,2025-12-07 11:00:00,Crime Against Property,BETHESDA,11,Sunday
201555386,2025-12-07 11:00:00,Crime Against Person,ROCKVILLE,11,Sunday
201555017,2025-12-07 10:35:00,Crime Against Property,ROCKVILLE,10,Sunday
201555027,2025-12-07 10:30:00,Crime Against Not a Crime,BETHESDA,10,Sunday
201555031,2025-12-07 10:30:00,Crime Against Society,SILVER SPRING,10,Sunday
201556836,2025-12-07 10:00:00,Crime Against Property,ROCKVILLE,10,Sunday
201556862,2025-12-07 10:00:00,Crime Against Property,BETHESDA,10,Sunday
201555378,2025-12-07 09:50:00,Crime Against Society,TAKOMA PARK,9,Sunday
201555018,2025-12-07 09:30:00,Crime Against Society,ROCKVILLE,9,Sunday
201555013,2025-12-07 08:45:00,Crime Against Person,BETHESDA,8,Sunday
201555013,2025-12-07 08:45:00,Crime Against Property,BETHESDA,8,Sunday
201555011,2025-12-07 07:59:00,Crime Against Property,BETHESDA,7,Sunday
201555010,2025-12-07 07:37:00,Crime Against Property,SILVER SPRING,7,Sunday
201555025,2025-12-07 07:29:00,Crime Against Society,GERMANTOWN,7,Sunday
201555006,2025-12-07 05:18:00,Crime Against Society,TAKOMA PARK,5,Sunday
201555030,2025-12-07 04:49:00,Crime Against Property,SILVER SPRING,4,Sunday
201555005,2025-12-07 04:17:00,Crime Against Property,TAKOMA PARK,4,Sunday
201555004,2025-12-07 04:10:00,Crime Against Property,BETHESDA,4,Sunday
201555366,2025-12-07 02:45:00,Crime Against Society,MONTGOMERY VILLAGE,2,Sunday
201555055,2025-12-07 02:44:00,Crime Against Society,GERMANTOWN,2,Sunday
201555002,2025-12-07 02:44:00,Crime Against Person,MONTGOMERY VILLAGE,2,Sunday
201555003,2025-12-07 02:31:00,Crime Against Society,MONTGOMERY VILLAGE,2,Sunday
201555028,2025-12-07 02:30:00,Crime Against Property,BETHESDA,2,Sunday
201555652,2025-12-07 02:21:00,Crime Against Society,GERMANTOWN,2,Sunday
201556012,2025-12-07 02:19:00,Crime Against Society,MONTGOMERY VILLAGE,2,Sunday
201555091,2025-12-07 02:09:00,Crime Against Society,SILVER SPRING,2,Sunday
201555001,2025-12-07 01:40:00,Crime Against Society,WHEATON,1,Sunday
201555360,2025-12-07 01:35:00,Crime Against Society,MONTGOMERY VILLAGE,1,Sunday
201555093,2025-12-07 01:10:00,Crime Against Person,SILVER SPRING,1,Sunday
201555481,2025-12-07 01:01:00,Crime Against Society,MONTGOMERY VILLAGE,1,Sunday
201555086,2025-12-07 00:57:00,Crime Against Society,BETHESDA,0,Sunday
201555053,2025-12-07 00:01:00,Crime Against Society,BETHESDA,0,Sunday
201555049,2025-12-07 00:00:00,Crime Against Society,SILVER SPRING,0,Sunday
201560998,2025-12-07 00:00:00,Crime Against Property,MONTGOMERY VILLAGE,0,Sunday
201554999,2025-12-06 23:04:00,Crime Against Property,SILVER SPRING,23,Saturday
201554998,2025-12-06 22:58:00,Crime Against Person,SILVER SPRING,22,Saturday
201555094,2025-12-06 22:54:00,Crime Against Society,MONTGOMERY VILLAGE,22,Saturday
201554996,2025-12-06 22:38:00,Crime Against Person,MONTGOMERY VILLAGE,22,Saturday
201555242,2025-12-06 21:43:00,Crime Against Society,TAKOMA PARK,21,Saturday
201556737,2025-12-06 21:30:00,Crime Against Society,WHEATON,21,Saturday
201555045,2025-12-06 20:30:00,Crime Against Property,WHEATON,20,Saturday
201555015,2025-12-06 20:30:00,Crime Against Property,SILVER SPRING,20,Saturday
201555014,2025-12-06 20:30:00,Crime Against Property,SILVER SPRING,20,Saturday
201554995,2025-12-06 20:26:00,Crime Against Property,,20,Saturday
201554981,2025-12-06 20:09:00,Crime Against Person,ROCKVILLE,20,Saturday
201554987,2025-12-06 20:08:00,Crime Against Property,BETHESDA,20,Saturday
201554978,2025-12-06 20:05:00,Crime Against Property,WHEATON,20,Saturday
201555035,2025-12-06 20:05:00,Crime Against Property,GERMANTOWN,20,Saturday
201554974,2025-12-06 19:28:00,Crime Against Property,GERMANTOWN,19,Saturday
201554982,2025-12-06 19:26:00,Crime Against Person,SILVER SPRING,19,Saturday
201554970,2025-12-06 19:20:00,Crime Against Society,WHEATON,19,Saturday
201554967,2025-12-06 19:12:00,Crime Against Person,TAKOMA PARK,19,Saturday
201554990,2025-12-06 19:00:00,Crime Against Property,BETHESDA,19,Saturday
201554993,2025-12-06 19:00:00,Crime Against Property,SILVER SPRING,19,Saturday
201556022,2025-12-06 19:00:00,Crime Against Property,SILVER SPRING,19,Saturday
201556435,2025-12-06 19:00:00,Crime Against Property,SILVER SPRING,19,Saturday
201554979,2025-12-06 18:57:00,Crime Against Person,GERMANTOWN,18,Saturday
201554958,2025-12-06 18:42:00,Crime Against Property,SILVER SPRING,18,Saturday
201554964,2025-12-06 18:24:00,Crime Against Society,MONTGOMERY VILLAGE,18,Saturday
201554968,2025-12-06 18:16:00,Crime Against Person,SILVER SPRING,18,Saturday
201555558,2025-12-06 18:00:00,Crime Against Property,SILVER SPRING,18,Saturday
201555021,2025-12-06 18:00:00,Crime Against Property,TAKOMA PARK,18,Saturday
201556200,2025-12-06 18:00:00,Crime Against Society,BETHESDA,18,Saturday
201554973,2025-12-06 17:54:00,Crime Against Not a Crime,MONTGOMERY VILLAGE,17,Saturday
201554961,2025-12-06 17:54:00,Crime Against Not a Crime,MONTGOMERY VILLAGE,17,Saturday
201554966,2025-12-06 17:50:00,Crime Against Property,BETHESDA,17,Saturday
201554977,2025-12-06 17:45:00,Crime Against Society,GERMANTOWN,17,Saturday
201554984,2025-12-06 17:30:00,Crime Against Property,GERMANTOWN,17,Saturday
201555107,2025-12-06 17:30:00,Crime Against Property,WHEATON,17,Saturday
201554954,2025-12-06 17:18:00,Crime Against Property,SILVER SPRING,17,Saturday
201554962,2025-12-06 17:08:00,Crime Against Society,BETHESDA,17,Saturday
201554983,2025-12-06 17:05:00,Crime Against Property,GERMANTOWN,17,Saturday
201556018,2025-12-06 17:00:00,Crime Against Society,WHEATON,17,Saturday
201556129,2025-12-06 17:00:00,Crime Against Property,BETHESDA,17,Saturday
201556129,2025-12-06 17:00:00,Crime Against Society,BETHESDA,17,Saturday
201555016,2025-12-06 16:41:00,Crime Against Property,BETHESDA,16,Saturday
201554959,2025-12-06 16:40:00,Crime Against Society,GERMANTOWN,16,Saturday
201554989,2025-12-06 16:16:00,Crime Against Society,BETHESDA,16,Saturday
201555012,2025-12-06 16:06:00,Crime Against Person,TAKOMA PARK,16,Saturday
201555012,2025-12-06 16:06:00,Crime Against Society,TAKOMA PARK,16,Saturday
201559048,2025-12-06 16:00:00,Crime Against Property,BETHESDA,16,Saturday
201554976,2025-12-06 15:49:00,Crime Against Property,GERMANTOWN,15,Saturday
201554986,2025-12-06 15:49:00,Crime Against Society,BETHESDA,15,Saturday
201554955,2025-12-06 15:45:00,Crime Against Society,BETHESDA,15,Saturday
201555040,2025-12-06 15:40:00,Crime Against Property,MONTGOMERY VILLAGE,15,Saturday
201554969,2025-12-06 15:40:00,Crime Against Person,MONTGOMERY VILLAGE,15,Saturday
201554985,2025-12-06 15:07:00,Crime Against Person,WHEATON,15,Saturday
201554947,2025-12-06 15:04:00,Crime Against Person,ROCKVILLE,15,Saturday
201554960,2025-12-06 15:04:00,Crime Against Property,MONTGOMERY VILLAGE,15,Saturday
201555514,2025-12-06 15:03:00,Crime Against Property,WHEATON,15,Saturday
201554946,2025-12-06 15:03:00,Crime Against Society,WHEATON,15,Saturday
201554988,2025-12-06 15:03:00,Crime Against Property,MONTGOMERY VILLAGE,15,Saturday
201555042,2025-12-06 14:45:00,Crime Against Property,SILVER SPRING,14,Saturday
201554953,2025-12-06 14:30:00,Crime Against Property,BETHESDA,14,Saturday
201555023,2025-12-06 14:30:00,Crime Against Society,MONTGOMERY VILLAGE,14,Saturday
201554937,2025-12-06 14:08:00,Crime Against Person,WHEATON,14,Saturday
201555008,2025-12-06 14:05:00,Crime Against Property,SILVER SPRING,14,Saturday
201554945,2025-12-06 13:44:00,Crime Against Society,ROCKVILLE,13,Saturday
201554944,2025-12-06 13:07:00,Crime Against Society,TAKOMA PARK,13,Saturday
201554944,2025-12-06 13:07:00,Crime Against Society,TAKOMA PARK,13,Saturday
201555562,2025-12-06 13:00:00,Crime Against Property,SILVER SPRING,13,Saturday
201555452,2025-12-06 12:55:00,Crime Against Person,SILVER SPRING,12,Saturday
201554950,2025-12-06 12:22:00,Crime Against Property,BETHESDA,12,Saturday
201554934,2025-12-06 12:18:00,Crime Against Property,GERMANTOWN,12,Saturday
201554934,2025-12-06 12:18:00,Crime Against Property,GERMANTOWN,12,Saturday
201554938,2025-12-06 12:14:00,Crime Against Society,BETHESDA,12,Saturday
201554939,2025-12-06 11:34:00,Crime Against Society,SILVER SPRING,11,Saturday
201555168,2025-12-06 11:30:00,Crime Against Property,BETHESDA,11,Saturday
201555168,2025-12-06 11:30:00,Crime Against Property,BETHESDA,11,Saturday
201554932,2025-12-06 11:24:00,Crime Against Property,MONTGOMERY VILLAGE,11,Saturday
201554941,2025-12-06 11:16:00,Crime Against Property,GERMANTOWN,11,Saturday
201554924,2025-12-06 11:06:00,Crime Against Property,WHEATON,11,Saturday
201554940,2025-12-06 11:02:00,Crime Against Society,BETHESDA,11,Saturday
201554949,2025-12-06 10:00:00,Crime Against Property,ROCKVILLE,10,Saturday
201554949,2025-12-06 10:00:00,Crime Against Property,ROCKVILLE,10,Saturday
201554949,2025-12-06 10:00:00,Crime Against Property,ROCKVILLE,10,Saturday
201556477,2025-12-06 09:45:00,Crime Against Property,WHEATON,9,Saturday
201554919,2025-12-06 08:36:00,Crime Against Person,MONTGOMERY VILLAGE,8,Saturday
201554916,2025-12-06 07:45:00,Crime Against Person,GERMANTOWN,7,Saturday
201554917,2025-12-06 06:00:00,Crime Against Person,ROCKVILLE,6,Saturday
201555194,2025-12-06 05:44:00,Crime Against Society,SILVER SPRING,5,Saturday
201554912,2025-12-06 05:24:00,Crime Against Society,BETHESDA,5,Saturday
201554997,2025-12-06 04:07:00,Crime Against Society,MONTGOMERY VILLAGE,4,Saturday
201554952,2025-12-06 03:43:00,Crime Against Society,SILVER SPRING,3,Saturday
201557936,2025-12-06 03:20:00,Crime Against Society,MONTGOMERY VILLAGE,3,Saturday
201555492,2025-12-06 02:00:00,Crime Against Society,MONTGOMERY VILLAGE,2,Saturday
201554926,2025-12-06 02:00:00,Crime Against Society,SILVER SPRING,2,Saturday
201556342,2025-12-06 01:47:00,Crime Against Society,WHEATON,1,Saturday
201555429,2025-12-06 01:30:00,Crime Against Property,MONTGOMERY VILLAGE,1,Saturday
201555628,2025-12-06 01:28:00,Crime Against Society,MONTGOMERY VILLAGE,1,Saturday
201554971,2025-12-06 01:26:00,Crime Against Property,SILVER SPRING,1,Saturday
201554971,2025-12-06 01:26:00,Crime Against Person,SILVER SPRING,1,Saturday
201556260,2025-12-06 01:00:00,Crime Against Society,ROCKVILLE,1,Saturday
201554935,2025-12-06 00:00:00,Crime Against Society,SILVER SPRING,0,Saturday
201554906,2025-12-05 23:32:00,Crime Against Society,ROCKVILLE,23,Friday
201555466,2025-12-05 23:31:00,Crime Against Society,MONTGOMERY VILLAGE,23,Friday
201555466,2025-12-05 23:31:00,Crime Against Society,MONTGOMERY VILLAGE,23,Friday
201554900,2025-12-05 23:22:00,Crime Against Person,TAKOMA PARK,23,Friday
201554901,2025-12-05 23:19:00,Crime Against Person,SILVER SPRING,23,Friday
201554902,2025-12-05 23:10:00,Crime Against Society,ROCKVILLE,23,Friday
201555101,2025-12-05 23:05:00,Crime Against Society,MONTGOMERY VILLAGE,23,Friday
201554908,2025-12-05 22:51:00,Crime Against Society,SILVER SPRING,22,Friday
201554904,2025-12-05 22:26:00,Crime Against Person,GERMANTOWN,22,Friday
201554895,2025-12-05 21:24:00,Crime Against Property,BETHESDA,21,Friday
201554905,2025-12-05 21:09:00,Crime Against Person,SILVER SPRING,21,Friday
201554887,2025-12-05 20:45:00,Crime Against Property,WHEATON,20,Friday
201554888,2025-12-05 20:45:00,Crime Against Property,GERMANTOWN,20,Friday
201554891,2025-12-05 20:33:00,Crime Against Society,BETHESDA,20,Friday
201555645,2025-12-05 20:25:00,Crime Against Society,GERMANTOWN,20,Friday
201554890,2025-12-05 20:21:00,Crime Against Person,SILVER SPRING,20,Friday
201554883,2025-12-05 20:20:00,Crime Against Society,SILVER SPRING,20,Friday
201554896,2025-12-05 20:00:00,Crime Against Person,WHEATON,20,Friday
201554896,2025-12-05 20:00:00,Crime Against Person,WHEATON,20,Friday
201556148,2025-12-05 20:00:00,Crime Against Property,GERMANTOWN,20,Friday
201554903,2025-12-05 19:31:00,Crime Against Property,MONTGOMERY VILLAGE,19,Friday
201554889,2025-12-05 19:21:00,Crime Against Society,GERMANTOWN,19,Friday
201554886,2025-12-05 19:03:00,Crime Against Property,ROCKVILLE,19,Friday
